mal_id,english_name,score,genres,popularity
433,The Place Promised in Our Early Days,7.56,"Drama, Military, Romance, Sci-Fi",846
434,Legend of Lemnear,5.55,"Action, Adventure, Fantasy",6056
435,Magic Knight Rayearth,7.46,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",2168
437,Perfect Blue,8.48,"Dementia, Drama, Horror, Psychological",342
438,Phantom:The Animation,6.54,"Action, Drama, Shounen",4501
439,RG Veda,6.14,"Adventure, Drama, Fantasy",5643
440,Revolutionary Girl Utena,8.2,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",948
441,Revolutionary Girl Utena:The Adolescence of Utena,7.6,"Dementia, Drama, Fantasy, Romance, Shoujo, Shoujo Ai",2584
442,Naruto the Movie:Ninja Clash in the Land of Snow,7.1,"Adventure, Comedy, Historical, Supernatural, Drama, Shounen",683
444,Maria Watches Over Us:Printemps,7.68,"Drama, Romance, School, Shoujo, Shoujo Ai",3444
445,Tales of Eternia,6.21,"Adventure, Comedy, Romance, Fantasy",4145
446,Knight Hunters Eternity,6.59,"Action, Drama, Shounen",5134
447,Knight Hunters,6.73,"Action, Drama, Shounen",3986
448,Tenjho Tenge:The Ultimate Fight,7.06,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",2624
449,InuYasha the Movie 4:Fire on the Mystic Island,7.54,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",1743
450,InuYasha the Movie 2:The Castle Beyond the Looking Glass,7.66,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",1602
451,InuYasha the Movie 3:Swords of an Honorable Ruler,7.8,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",1657
452,InuYasha the Movie:Affections Touching Across Time,7.56,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",1654
454,.hack//Gift,6.16,"Comedy, Fantasy, Game",3737
455,Fantastic Children,7.55,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Thriller",3138
456,Best Student Council,6.94,"Comedy, School, Slice of Life",3955
457,Mushi-Shi,8.69,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",167
458,I Dream of Mimi,6.24,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",5703
460,One Piece:Clockwork Island Adventure,7.17,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",1903
461,One Piece:Chopper Kingdom of Strange Animal Island,6.99,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",2017
462,One Piece:Dead End,7.59,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",1812
463,One Piece:The Curse of the Sacred Sword,7.23,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",2060
464,One Piece:Baron Omatsuri and the Secret Island,7.7,"Adventure, Comedy, Fantasy, Shounen",1864
466,One Piece:Defeat the Pirate Ganzack!,6.76,"Action, Adventure, Fantasy, Comedy, Super Power, Shounen",3177
467,Ghost in the Shell:Stand Alone Complex,8.45,"Action, Military, Sci-Fi, Police, Mecha, Seinen",419
468,Ghost in the Shell 2:Innocence,7.82,"Military, Sci-Fi, Police, Psychological, Mecha",1112
469,Karin,7.17,"Comedy, Romance, Vampire, School, Shounen",958
470,My Wife is a High School Girl,6.34,"Slice of Life, Comedy, Romance, Drama",3439
471,To Heart 2,6.52,"Comedy, Drama, Harem, Romance, School, Slice of Life",3799
472,To Heart,6.6,"Drama, Harem, Romance, School, Slice of Life",3436
476,Skating Rink Kaleidoscope,7.34,"Sports, Supernatural, Drama, Romance",2452
477,Aria the Animation,7.69,"Sci-Fi, Slice of Life, Fantasy, Shounen",1151
478,Aquarion,7.11,"Action, Mecha, Romance, Super Power, Supernatural, Sci-Fi",1857
479,The Law of Ueki,7.76,"Action, Adventure, Comedy, Super Power, Supernatural, Drama, Shounen",1424
481,Yu-Gi-Oh!,7.47,"Adventure, Game, Shounen",484
482,Yu-Gi-Oh! GX,7.16,"Action, Game, Comedy, Fantasy, Shounen",917
484,Saiyuki:Requiem,7.35,"Adventure, Shounen, Supernatural",5208
486,Kino's Journey,8.34,"Action, Adventure, Psychological, Slice of Life",650
488,Strawberry Marshmallow,7.66,"Slice of Life, Comedy",1796
489,Kamichu!,7.4,"Comedy, Drama, Slice of Life, Supernatural",2243
490,Pani Poni Dash!,7.45,"Comedy, Parody, School",2165
495,Sorcerer Hunters,6.71,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",3923
497,"Yamibo:Darkness, The Hat and the Travelers of the Books",6.58,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",3257
498,Great Planet Evil-Destroyer Dangaio,6.13,"Action, Sci-Fi, Adventure, Mecha",6432
499,Demon City Shinjuku,6.17,"Adventure, Horror, Romance, Shounen, Supernatural",4176
502,Dragon Ball:Curse of the Blood Rubies,6.83,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",2220
503,The Eternal Aseria,5.51,"Adventure, Drama, Fantasy",7083
504,Fatal Fury:The Motion Picture,6.59,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",4786
508,Hamtaro,6.97,"Adventure, Comedy, Kids",2359
509,I My Me! Strawberry Eggs,6.81,"Comedy, Drama, Romance, School, Slice of Life",2808
510,Kakyusei 2,5.89,"Comedy, Drama, Harem, Romance, School",6442
511,Moeyo Ken TV,6.19,"Adventure, Comedy, Historical, Fantasy",6523
512,Kiki's Delivery Service,8.24,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",350
513,Castle in the Sky,8.31,"Adventure, Fantasy, Romance, Sci-Fi",405
514,Le Portrait de Petit Cossette,6.85,"Drama, Horror, Magic, Psychological, Romance, Supernatural",2022
515,Legend of Crystania:The Motion Picture,6.06,"Action, Adventure, Fantasy, Magic, Supernatural",6829
516,Sgt. Frog,7.7,"Comedy, Mecha, Parody, Sci-Fi, Shounen",2012
518,Magical Princess Minky Momo,6.74,"Magic, Shoujo",6164
521,Mermaid Melody:Pichi Pichi Pitch,7.04,"Adventure, Music, Comedy, Magic, Romance, Shoujo",2024
523,My Neighbor Totoro,8.31,"Adventure, Comedy, Supernatural",121
525,Otogi Zoshi:The Legend of Magatama,6.98,"Adventure, Drama, Fantasy, Historical",4143
526,Please Save My Earth,7.17,"Drama, Sci-Fi, Shoujo",4345
527,Pokémon,7.34,"Action, Adventure, Comedy, Kids, Fantasy",277
528,Pokemon:The First Movie,7.63,"Action, Adventure, Comedy, Kids, Drama, Fantasy",761
529,"She, The Ultimate Weapon",7.18,"Drama, Military, Romance, School, Sci-Fi",1616
530,Sailor Moon,7.68,"Demons, Magic, Romance, Shoujo",514
531,Sailor Moon R:The Movie - The Promise of the Rose,7.7,"Drama, Magic, Romance, Shoujo",2215
532,Sailor Moon S,7.85,"Drama, Magic, Romance, Shoujo",1274
533,Teacher's Time,6.69,"Comedy, Slice of Life",5618
534,Slayers,7.76,"Adventure, Comedy, Demons, Magic, Fantasy",1241
535,Slayers Next,8.04,"Adventure, Comedy, Demons, Magic, Fantasy",2018
536,Slayers:The Motion Picture,7.3,"Adventure, Comedy, Magic, Fantasy, Shounen",3560
537,Tekken:The Motion Picture,5.27,"Action, Sci-Fi, Adventure, Martial Arts",4350
538,Tenchi in Tokyo,6.87,"Comedy, Harem, Romance, Sci-Fi, Shounen",2912
539,Tenchi Muyo! Ryo-Ohki,7.66,"Action, Comedy, Sci-Fi, Shounen, Space",2482
543,Vampire Hunter D:Bloodlust,7.89,"Action, Sci-Fi, Horror, Drama, Romance, Vampire, Fantasy",1174
544,Venus Wars,6.78,"Action, Sci-Fi, Adventure, Space",4798
545,Mousou Kagaku Series:Wandaba Style,6.03,"Comedy, Sci-Fi",7869
548,Sky Blue,7.04,"Action, Drama, Romance, Sci-Fi",2903
552,Digimon:Digital Monsters,7.79,"Action, Adventure, Comedy, Fantasy, Kids",419
553,Descendants of Darkness,7.07,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",2313
554,Steel Angel Kurumi,6.79,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",3558
555,Steel Angel Kurumi 2,6.3,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",4826
557,Steel Angel Kurumi Encore,6.7,"Comedy, Historical, Romance, Sci-Fi, Shounen",5982
561,Sakura Wars,6.88,"Adventure, Mecha, Sci-Fi, Shounen",3708
562,Sakura Wars:The New Paris,6.44,"Adventure, Mecha, Sci-Fi, Shounen",8404
563,DNA²,6.68,"Sci-Fi, Comedy, Romance",2688
564,Puni Puni Poemy,6.56,"Comedy, Magic, Sci-Fi, Shounen",3023
565,Steamboy,7.35,"Action, Military, Sci-Fi, Adventure, Historical, Drama",1875
566,Birdy the Mighty,7.11,"Action, Comedy, Sci-Fi, Shounen",3282
567,The Big O,7.53,"Action, Sci-Fi, Mystery, Psychological, Mecha",1738
569,The Irresponsible Captain Tylor,7.87,"Military, Sci-Fi, Space, Comedy, Parody",2609
570,Jin-Roh:The Wolf Brigade,7.79,"Military, Police, Psychological, Drama, Romance",1181
572,Nausicaä of the Valley of the Wind,8.4,"Adventure, Fantasy",513
573,Saber Marionette J,7.35,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",3192
574,The Wings of Rean,5.74,"Sci-Fi, Fantasy, Mecha",7617
577,Eternal Alice,6.21,"Fantasy, Magic",5547
578,Grave of the Fireflies,8.51,"Drama, Historical",293
580,Scorched Bread,6.84,Comedy,6186
581,Labyrinth Of Flames,6.25,"Adventure, Comedy, Ecchi, Samurai",5227
584,Noein:to your other self,7.62,"Sci-Fi, Adventure, Slice of Life, Drama",1688
585,Whisper of the Heart,8.23,"Slice of Life, Drama, Romance, Shoujo",643
587,Looking Up At The Half-Moon,7.52,"Comedy, Drama, Romance",1561
588,Itsudatte My Santa!,5.96,"Ecchi, Fantasy, Romance, Comedy, Shounen",4596
590,Guardian Ninja Mamoru,6.62,"Comedy, Romance, Shounen",3404
591,Ah My Buddha,6.5,"Comedy, Ecchi, Harem, Romance, Supernatural",1877
593,Infinite Ryvius,7.48,"Drama, Mecha, Military, Psychological, Sci-Fi, Space",2666
594,Naruto:The Lost Story - Mission:Protect the Waterfall Village,6.76,"Action, Adventure, Comedy, Shounen, Super Power",1762
595,X:An Omen,6.84,"Mystery, Supernatural, Drama, Romance, Fantasy",4702
596,Chobits:Chibits - Sumomo and Kotoko Deliver,7.0,"Romance, Comedy",2452
597,The Cat Returns,7.8,"Adventure, Drama, Fantasy",791
598,Android Kikaider,6.99,"Action, Sci-Fi, Drama, Mecha, Shounen",5300
599,Phantom Quest Corp.,6.48,"Action, Adventure, Comedy, Super Power, Supernatural, Magic, Vampire",6785
601,Cat Soup,7.33,"Comedy, Dementia, Psychological",1992
602,KO Century Beast Warriors,6.52,"Adventure, Comedy, Fantasy, Mecha, Shounen, Supernatural",8612
603,Pretty Cure,7.0,"Action, Comedy, Magic, Fantasy, Shoujo",2747
604,Magical Stage Fancy Lala,7.12,"Music, Comedy, Drama, Magic, Romance, Shoujo",5016
605,I'm Gonna Be an Angel!,6.71,"Comedy, Romance, Vampire, Fantasy",6029
606,Carried by the Wind:Tsukikage Ran,7.12,"Adventure, Comedy, Historical, Martial Arts, Samurai",4395
607,Fairy Musketeers,6.95,"Adventure, Comedy, Fantasy",6015
608,Sakura Wars:The Movie,6.45,"Adventure, Mecha, Sci-Fi, Shounen",6224
609,Saikano:Another Love Song,7.1,"Drama, Romance, Sci-Fi",4045
614,Madam is a Magical Girl,6.34,"Magic, Romance",5421
617,Ninja Scroll,7.61,"Adventure, Historical, Horror, Supernatural, Romance, Samurai, Fantasy, Shounen",1382
618,Ninja Scroll:The Series,6.7,"Adventure, Horror, Magic, Martial Arts, Samurai, Shounen, Supernatural",2798
620,Mermaid Forest,7.06,"Mystery, Horror, Drama, Fantasy",3463
621,Nightwalker:The Midnight Detective,6.94,"Action, Comedy, Horror, Mystery, Vampire",4006
622,Sandglass of Summer Colors,6.56,"Drama, Romance, Sci-Fi",5449
626,"Protect Me, Heavenly Moon Guardian!",6.68,"Comedy, Fantasy, Magic, Romance, Shounen",5629
629,Magic User's Club OVA,7.07,"Sci-Fi, Comedy, Magic, Romance, Fantasy",5546
630,Magic User's Club,6.78,"Sci-Fi, Comedy, Magic, Romance, School",5142
635,Jubei-chan the Ninja Girl:Secret of the Lovely Eyepatch,6.67,"Action, Adventure, Comedy, Drama, Shounen",4092
636,Jubei-chan 2:The Counterattack of Siberia Yagyu,6.87,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",5069
644,Honey and Clover Specials,7.7,"Comedy, Drama, Josei, Romance, Slice of Life",3119
649,Hanaukyo Maid Team:La Verite,6.8,"Comedy, Ecchi, Harem, Romance",3653
650,Gunsmith Cats,7.27,"Action, Comedy, Police, Seinen",2796
656,Air in Summer,7.33,"Romance, Supernatural, Comedy, Historical, Drama",2649
665,JoJo's Bizarre Adventure,7.18,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",2102
667,Girl Meets Girl,6.67,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",2436
668,Koi Koi Seven,5.81,"Comedy, Harem, Romance",4273
673,My-Hime Specials,6.93,Comedy,4739
676,Refrain Blue,5.8,"Romance, Drama",8924
679,Shadow Skill:The Movie,6.59,"Adventure, Drama, Fantasy, Shounen",6697
682,Angel Tales,6.56,"Fantasy, Magic, Comedy, Harem, Romance",4416
687,Mew Mew Power,6.99,"Sci-Fi, Comedy, Magic, Romance, Fantasy, Shoujo",1251
688,Utakata,6.72,"Psychological, Drama, Magic",3495
690,Vampire Princess Miyu,7.15,"Action, Horror, Demons, Drama, Vampire, Shoujo",2873
692,Yesterday Once More,5.74,"Harem, Hentai, Romance",9054
694,Canvas 2:Rainbow Colored Sketch,6.78,"Comedy, Drama, Romance, Slice of Life",3325
711,Space Battleship Yamato,6.73,"Military, Sci-Fi, Space, Drama",7000
712,Zoids Genesis,7.24,"Action, Adventure, Comedy, Mecha, Military",4307
713,Air:The Motion Picture,7.26,"Drama, Romance, Supernatural",2122
714,Funny Faces in High School,7.27,"Comedy, Parody, Romance, School, Shounen",8031
715,If I See You in My Dreams,6.45,"Comedy, Drama, Ecchi, Romance, Seinen",6805
719,Ai no Kusabi,7.14,"Drama, Romance, Sci-Fi, Yaoi",2879
721,Princess Tutu,8.15,"Comedy, Drama, Fantasy, Magic, Mystery, Romance",1138
725,First Kiss Story,5.08,"Drama, Romance",8364
727,Goldfish Warning!,6.79,"Comedy, Kids, Shoujo",8672
729,Sunny Ryoko,7.09,"Comedy, Romance, School, Shoujo, Sports",7385
730,After School in the Lounge,5.15,"Drama, Romance, Shounen Ai",5802
732,Vampire Hunter D,7.08,"Action, Sci-Fi, Horror, Supernatural, Vampire",1909
734,Kizuna:Much Ado About Nothing,6.73,"Drama, Romance, Yaoi",5986
736,Level-C,5.89,"Hentai, Drama, Yaoi",4370
740,Sailor Moon R,7.69,"Demons, Magic, Romance, Shoujo",1213
743,The Ocean Waves,6.61,"Drama, Romance, School, Slice of Life",1706
746,Papa to Kiss in the Dark,6.03,"Comedy, Drama, Romance, Yaoi",2426
747,Embracing Love,6.76,"Drama, Romance, Yaoi",3437
748,"True Love Story Summer Days, and yet...",6.07,Romance,6914
752,Fish in the Trap,4.96,"Drama, Shounen Ai",5588
754,The Snow Queen,7.03,"Adventure, Drama, Fantasy, Shoujo",7453
755,My Sexual Harassment,5.69,"Hentai, Yaoi",4107
757,The Boy Who Saw the Wind,6.71,"Adventure, Drama, Fantasy",6456
758,RahXephon:Pluralitas Concentio,7.04,"Action, Drama, Mecha, Psychological, Romance, Sci-Fi",4334
759,Tokyo Godfathers,8.29,"Comedy, Drama",740
761,Naruto:Find the Crimson Four-leaf Clover!,6.52,"Adventure, Comedy, Shounen",1842
762,Bleach:Memories in the Rain,7.15,"Action, Adventure, Supernatural, Drama, Shounen",1346
763,Zoids,7.38,"Action, Adventure, Comedy, Mecha, Sci-Fi",2495
764,Zoids:New Century,7.34,"Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports",3329
777,Hellsing Ultimate,8.4,"Action, Military, Horror, Supernatural, Vampire, Seinen",143
779,Case Closed The Movie:The Time Bombed Skyscraper,7.87,"Adventure, Mystery, Comedy, Police, Shounen",2150
780,Case Closed:The Fourteenth Target,7.9,"Adventure, Mystery, Comedy, Police, Shounen",2303
781,Case Closed Movie 3:The Last Wizard of the Century,8.04,"Adventure, Mystery, Comedy, Police, Shounen",2244
782,Gasaraki,6.66,"Psychological, Mecha, Military, Supernatural, Drama",3876
788,Eiken,4.39,"Ecchi, Comedy, Harem, School",3268
789,"Momo, Girl God of Death",6.93,"Drama, Fantasy, Psychological, Supernatural",2492
790,Ergo Proxy,7.92,"Psychological, Mystery, Sci-Fi",249
791,Arion,6.14,"Action, Adventure, Fantasy, Magic, Drama, Seinen",6615
792,Ranma ½:Nihao My Concubine,7.42,"Adventure, Comedy, Shounen",3893
793,xxxHOLiC The Movie:A Midsummer Night's Dream,7.96,"Mystery, Comedy, Psychological, Supernatural, Drama",2089
795,"Brother, Dear Brother",7.79,"Psychological, Drama, School, Shoujo, Shoujo Ai",3031
796,Magical Circle Guru Guru Movie,6.81,"Adventure, Comedy, Fantasy, Magic, Shounen",9303
801,Ghost in the Shell:Stand Alone Complex 2nd GIG,8.54,"Action, Military, Sci-Fi, Mystery, Police, Mecha, Seinen",778
807,Tsubasa RESERVoir CHRoNiCLE The Movie:The Princess in the Birdcage Kingdom,7.33,"Action, Adventure, Fantasy, Drama, Shounen",2482
810,Android Announcer Maico 2010,6.44,"Comedy, Drama, Sci-Fi, Seinen",7925
811,I''s Pure,6.91,"Comedy, Drama, Ecchi, Romance, School",3422
812,Arjuna,6.83,"Adventure, Drama, Magic, Sci-Fi",3194
813,Dragon Ball Z,8.16,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",88
814,Prince of Tennis:Atobe Kara no Okurimono,7.49,"Comedy, Sports, Shounen",4355
815,"The Prince of Tennis:The Two Samurai, The First Game",7.36,"Action, Sports, Shounen",3763
816,Amazing Nurse Nanako,5.58,"Military, Sci-Fi, Comedy, Mecha",5065
818,Sakura Diaries,6.21,"Comedy, Drama, Romance, Slice of Life",4657
820,Legend of the Galactic Heroes,9.07,"Military, Sci-Fi, Space, Drama",633
831,A Little Snow Fairy Sugar,7.08,"Comedy, Fantasy, Slice of Life",3645
833,Super Heavy God Gravion,6.4,"Action, Comedy, Mecha, Sci-Fi, Shounen",4677
837,Today in Class 5-2,7.24,"Comedy, Ecchi, School, Seinen",3109
838,Shadow Star Narutaru,6.07,"Drama, Seinen, Thriller",3036
839,Samurai Spirits 2,6.2,"Action, Fantasy, Martial Arts, Samurai, Super Power",8826
840,The World of Narue,6.59,"Comedy, Romance, Sci-Fi",4014
841,Colorful,6.05,"Comedy, Ecchi, Slice of Life",3571
842,Ushio and Tora,7.16,"Action, Comedy, Horror",4710
844,Gash Bell The 1st Movie:Unlisted Demon,7.29,"Adventure, Shounen, Supernatural",5643
845,Kiba,7.32,"Adventure, Fantasy, Shounen",1834
846,School Rumble 2nd Semester,8.03,"Comedy, Romance, School, Shounen",1099
849,The Melancholy of Haruhi Suzumiya,7.88,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",115
850,Gakuen Heaven,6.55,"Harem, Comedy, Drama, Romance, School, Shounen Ai",2127
852,Neighborhood Stories,7.47,"Slice of Life, Comedy, Drama, Romance, Shoujo",4299
853,Ouran High School Host Club,8.2,"Comedy, Harem, Romance, School, Shoujo",102
855,Strawberry Panic,7.31,"Drama, Romance, School, Shoujo Ai",1269
856,Utawarerumono,7.67,"Action, Drama, Fantasy, Sci-Fi",1057
857,Air Gear,7.53,"Action, Comedy, Ecchi, Shounen, Sports",474
858,Gunparade Orchestra,5.92,"Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",7067
859,Digimon Data Squad,6.95,"Adventure, Comedy, Drama, Fantasy, Shounen",1800
860,Disgaea,6.76,"Action, Comedy, Demons, Fantasy, Magic",2575
861,xxxHOLiC,8.01,"Comedy, Drama, Mystery, Psychological, Supernatural",583
863,High School Girls,6.58,"Comedy, Drama, Ecchi, School, Slice of Life",2906
864,Mobile Suit Gundam SEED MSV Astray,6.36,"Space, Mecha, Military, Sci-Fi",4805
865,Metal Armor Dragonar,6.7,"Sci-Fi, Adventure, Space, Mecha",7034
868,Slayers Movie 3,7.34,"Adventure, Comedy, Fantasy, Magic, Shounen",3935
869,Slayers Movie 2,7.33,"Adventure, Comedy, Fantasy, Magic, Shounen",3914
872,Tweeny Witches,7.09,"Adventure, Comedy, Fantasy, Magic",3263
873,.hack//roots,6.91,"Adventure, Drama, Fantasy, Game, Sci-Fi",1855
874,Digimon Tamers,7.62,"Adventure, Comedy, Drama, Fantasy, Shounen",927
876,Street Fighter II:The Animated Series,7.07,"Action, Adventure, Drama, Mystery, Shounen",3486
877,Nana,8.46,"Music, Slice of Life, Comedy, Drama, Romance, Shoujo",328
878,Zegapain,7.35,"Action, Mecha, Romance, Sci-Fi",3015
880,Ah! My Goddess:Flights of Fancy,7.58,"Comedy, Magic, Romance, Seinen, Supernatural",2056
882,Yu Yu Hakusho:The Movie,6.82,"Action, Adventure, Comedy, Demons, Supernatural, Martial Arts, Shounen",3344
883,Yu Yu Hakusho the Movie:Poltergeist Report,7.21,"Action, Adventure, Comedy, Demons, Supernatural, Martial Arts, Shounen",3466
884,Blade of the Phantom Master,6.88,"Action, Fantasy",3982
885,Angel's Egg,7.69,"Fantasy, Dementia, Drama",1516
886,Ah My Buddha Katsu,6.71,"Comedy, Ecchi, Harem, Romance, Supernatural",2394
889,Black Lagoon,8.05,"Action, Seinen",133
890,King of Braves GaoGaiGar,7.82,"Adventure, Mecha, Sci-Fi, Shounen",3980
891,Dragon Ball:Sleeping Princess in Devil's Castle,6.79,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",2310
892,Dragon Ball:Mystical Adventure,6.88,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",2419
893,Dragon Ball:The Path to Power,7.15,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",2356
894,Dragon Ball Z:Dead Zone,6.7,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",1447
